user_id,country,gender,user_device,test_group,converted,total_spent,join_dt,dated
1013408,ESP,M,,A,0,0,1/25/2023,
1009689,MEX,F,,B,0,0,1/25/2023,
1000453,MEX,M,,A,0,0,1/25/2023,
1002586,BRA,F,,A,0,0,1/25/2023,
1020528,MEX,n/a,,B,0,0,1/28/2023,
1031630,USA,M,,B,0,0,1/31/2023,
1029252,BRA,M,,B,0,0,1/26/2023,
1027125,BRA,M,,A,0,0,1/27/2023,
1039565,ESP,F,,B,0,0,1/29/2023,
1002601,USA,F,,A,0,0,1/26/2023,
1000006,ESP,M,,B,0,0,1/31/2023,
1017872,BRA,F,,A,0,0,1/28/2023,
1005733,BRA,O,,B,0,0,1/28/2023,
1031071,MEX,M,,A,0,0,1/25/2023,
1018916,TUR,F,,A,0,0,1/25/2023,
1012371,BRA,M,,A,0,0,1/30/2023,
1040127,BRA,M,,A,0,0,1/25/2023,
1031176,BRA,M,,A,0,0,1/28/2023,
1010508,MEX,n/a,,B,0,0,1/25/2023,
1041907,MEX,M,,A,0,0,2/3/2023,
1037529,USA,M,,A,0,0,1/27/2023,
1029386,DEU,M,,A,0,0,1/25/2023,
1047030,MEX,F,,B,0,0,1/25/2023,
1047043,MEX,F,,A,0,0,1/30/2023,
1044945,BRA,F,,A,0,0,1/28/2023,
1041009,BRA,n/a,,A,0,0,1/27/2023,
1021054,BRA,M,,B,0,0,1/25/2023,
1039272,USA,n/a,,A,0,0,1/25/2023,
1027466,AUS,F,,B,0,0,2/3/2023,
1006424,DEU,M,,B,0,0,1/29/2023,
1014717,DEU,n/a,I,B,1,72.22,2/5/2023,2/5/2023
1006618,USA,M,,A,0,0,2/3/2023,
1008782,BRA,F,,A,0,0,1/25/2023,
1006513,BRA,F,,B,0,0,1/25/2023,
1002438,BRA,M,,A,0,0,1/28/2023,
1043053,USA,M,,A,0,0,1/25/2023,
1027185,FRA,M,,A,0,0,1/28/2023,
1016244,MEX,M,,B,0,0,1/29/2023,
1026896,USA,F,,B,0,0,1/25/2023,
1021115,TUR,F,I,B,1,189.91,1/28/2023,1/31/2023
1003027,USA,F,,A,0,0,2/4/2023,
1047771,USA,M,A,A,1,86.6,1/26/2023,1/26/2023
1044508,AUS,F,,B,0,0,1/25/2023,
1027467,MEX,F,I,A,1,73.13,2/6/2023,2/6/2023
1018461,MEX,F,,B,0,0,1/28/2023,
1045254,USA,M,,B,0,0,1/25/2023,
1030216,BRA,M,,A,0,0,2/6/2023,
1030945,DEU,F,,A,0,0,1/26/2023,
1046417,MEX,F,,A,0,0,1/28/2023,
1044555,BRA,M,,B,0,0,1/28/2023,
1044206,BRA,F,,A,0,0,2/2/2023,
1038314,TUR,F,,A,0,0,1/25/2023,
1010790,BRA,F,,A,0,0,1/25/2023,
1013240,,n/a,,B,0,0,1/25/2023,
1030390,DEU,M,,A,0,0,1/29/2023,
1032967,DEU,n/a,,B,0,0,2/2/2023,
1049566,DEU,F,,B,0,0,1/26/2023,
1004491,TUR,F,,B,0,0,1/28/2023,
1029312,BRA,M,,B,0,0,1/29/2023,
1003679,USA,F,,B,0,0,2/5/2023,
1046933,MEX,M,,B,0,0,1/25/2023,
1022659,USA,F,,A,0,0,2/5/2023,
1000864,USA,M,,B,0,0,1/27/2023,
1049448,USA,F,,B,0,0,1/25/2023,
1014511,USA,M,I,B,1,154.95,2/3/2023,2/3/2023
1027298,MEX,F,,B,0,0,1/30/2023,
1035726,USA,M,,B,0,0,2/3/2023,
1000090,USA,F,,B,0,0,1/27/2023,
1002292,MEX,M,,B,0,0,1/26/2023,
1043362,USA,F,,B,0,0,2/4/2023,
1029391,USA,F,,A,0,0,2/1/2023,
1004763,MEX,M,,B,0,0,1/29/2023,
1030855,USA,F,,B,0,0,1/30/2023,
1016132,TUR,n/a,,A,0,0,1/26/2023,
1038780,MEX,M,,B,0,0,1/27/2023,
1012956,TUR,M,,A,0,0,1/25/2023,
1009448,MEX,F,,B,0,0,1/26/2023,
1009383,DEU,F,,B,0,0,1/28/2023,
1046870,GBR,M,,B,0,0,1/28/2023,
1010140,USA,F,,A,0,0,1/26/2023,
1045755,CAN,M,,B,0,0,1/26/2023,
1007568,BRA,M,,A,0,0,1/27/2023,
1028311,USA,F,,A,0,0,1/26/2023,
1000315,BRA,F,,A,0,0,2/2/2023,
1006095,BRA,n/a,,B,0,0,1/29/2023,
1034113,USA,F,,B,0,0,1/25/2023,
1010752,BRA,n/a,,A,0,0,1/25/2023,
1007637,MEX,F,,A,0,0,2/2/2023,
1004522,FRA,M,,A,0,0,1/30/2023,
1037421,DEU,n/a,,B,0,0,1/26/2023,
1000621,TUR,M,,A,0,0,1/26/2023,
1034639,USA,F,,A,0,0,1/27/2023,
1016772,BRA,n/a,,A,0,0,2/3/2023,
1017066,BRA,F,,A,0,0,1/27/2023,
1026338,DEU,M,A,A,1,76.05,1/30/2023,2/3/2023
1015888,TUR,F,,A,0,0,1/25/2023,
1048808,USA,O,A,B,1,93.44,1/25/2023,1/25/2023
1029450,BRA,n/a,,A,0,0,1/27/2023,
1003025,MEX,F,,B,0,0,1/27/2023,
1043504,MEX,F,,A,0,0,2/4/2023,
1005059,USA,M,,A,0,0,1/25/2023,
1017295,USA,M,,B,0,0,2/3/2023,
1040243,GBR,M,,B,0,0,1/27/2023,
1032506,BRA,M,,B,0,0,1/25/2023,
1036076,ESP,F,,B,0,0,1/25/2023,
1003357,TUR,M,,A,0,0,1/27/2023,
1042392,FRA,F,,A,0,0,1/27/2023,
1031101,MEX,M,,A,0,0,1/26/2023,
1027328,DEU,M,,B,0,0,1/31/2023,
1022306,USA,M,,A,0,0,1/28/2023,
1015684,ESP,n/a,,A,0,0,1/30/2023,
1034615,TUR,F,,B,0,0,2/4/2023,
1023404,BRA,F,,B,0,0,1/29/2023,
1022924,TUR,M,,B,0,0,2/5/2023,
1019519,DEU,F,,A,0,0,1/28/2023,
1016572,BRA,M,A,B,1,37.08,1/27/2023,1/27/2023
1009286,ESP,M,,A,0,0,1/27/2023,
1029378,BRA,M,,A,0,0,2/5/2023,
1010022,FRA,M,,A,0,0,1/27/2023,
1023533,MEX,n/a,,A,0,0,1/26/2023,
1008460,GBR,F,,A,0,0,1/25/2023,
1008390,USA,F,A,B,1,41.42,1/25/2023,1/28/2023
1012692,BRA,n/a,,A,0,0,1/30/2023,
1048047,FRA,F,,A,0,0,1/25/2023,
1045275,GBR,O,,B,0,0,1/29/2023,
1035175,MEX,F,,A,0,0,1/25/2023,
1002591,USA,F,,B,0,0,1/31/2023,
1015170,MEX,F,,A,0,0,1/25/2023,
1049070,USA,F,,B,0,0,1/25/2023,
1047065,DEU,M,,B,0,0,1/25/2023,
1044938,USA,O,,B,0,0,1/30/2023,
1040901,TUR,M,,A,0,0,1/29/2023,
1032678,FRA,n/a,,A,0,0,1/29/2023,
1033599,FRA,F,,A,0,0,1/30/2023,
1042760,USA,M,,B,0,0,1/26/2023,
1021561,TUR,M,,A,0,0,1/25/2023,
1048937,USA,M,,A,0,0,1/28/2023,
1032552,MEX,n/a,,B,0,0,1/30/2023,
1018718,USA,n/a,,B,0,0,1/25/2023,
1025145,USA,F,,B,0,0,1/28/2023,
1033192,USA,n/a,,A,0,0,1/31/2023,
1004429,USA,n/a,,B,0,0,2/5/2023,
1041811,FRA,O,,A,0,0,1/29/2023,
1004261,USA,M,,A,0,0,1/26/2023,
1013981,USA,M,,A,0,0,2/1/2023,
1013495,,F,,A,0,0,1/26/2023,
1010324,MEX,F,,A,0,0,2/3/2023,
1005975,BRA,F,,B,0,0,1/25/2023,
1029963,MEX,M,,B,0,0,2/6/2023,
1008231,BRA,O,,A,0,0,2/4/2023,
1031233,USA,M,,B,0,0,2/3/2023,
1004772,CAN,M,A,B,1,128.91,1/25/2023,1/25/2023
1014906,GBR,M,,A,0,0,1/28/2023,
1003715,DEU,F,,B,0,0,1/27/2023,
1041079,USA,F,,B,0,0,1/26/2023,
1033205,USA,F,,B,0,0,1/29/2023,
1034164,CAN,F,,B,0,0,1/25/2023,
1047685,FRA,F,,B,0,0,1/27/2023,
1019319,USA,M,,A,0,0,1/26/2023,
1026249,BRA,F,,A,0,0,1/25/2023,
1021241,USA,M,,B,0,0,1/25/2023,
1022536,TUR,F,,B,0,0,1/31/2023,
1049527,ESP,F,,A,0,0,1/25/2023,
1044662,BRA,F,,A,0,0,1/31/2023,
1019873,MEX,n/a,,B,0,0,1/26/2023,
1038867,USA,F,,B,0,0,1/26/2023,
1034146,AUS,M,,A,0,0,1/30/2023,
1014484,ESP,F,,A,0,0,1/26/2023,
1036140,BRA,n/a,,B,0,0,2/3/2023,
1041189,BRA,M,,A,0,0,1/27/2023,
1019480,USA,M,,A,0,0,2/1/2023,
1016471,BRA,F,,B,0,0,1/26/2023,
1047722,USA,M,,A,0,0,1/27/2023,
1035337,MEX,F,,B,0,0,2/3/2023,
1028376,FRA,M,,A,0,0,1/25/2023,
1021579,TUR,F,,A,0,0,1/31/2023,
1016487,BRA,M,,A,0,0,2/2/2023,
1040244,BRA,M,,A,0,0,1/30/2023,
1044293,BRA,n/a,,B,0,0,1/26/2023,
1038562,GBR,M,,A,0,0,1/25/2023,
1030199,BRA,F,,A,0,0,2/1/2023,
1020245,USA,M,,A,0,0,1/25/2023,
1040205,USA,F,,B,0,0,1/30/2023,
1012165,USA,F,,A,0,0,1/25/2023,
1007302,MEX,n/a,,A,0,0,1/25/2023,
1023332,TUR,F,,A,0,0,1/26/2023,
1020244,USA,M,,B,0,0,1/25/2023,
1016386,BRA,F,,B,0,0,2/5/2023,
1015286,CAN,F,,B,0,0,2/4/2023,
1001041,,M,,A,0,0,1/27/2023,
1026741,BRA,M,,B,0,0,1/27/2023,
1000151,MEX,M,,A,0,0,1/28/2023,
1046300,USA,M,,B,0,0,1/25/2023,
1017365,MEX,F,,B,0,0,1/25/2023,
1007954,TUR,M,,B,0,0,1/27/2023,
1024619,USA,F,,A,0,0,1/25/2023,
1004697,TUR,n/a,,A,0,0,2/3/2023,
1043123,DEU,n/a,,A,0,0,1/31/2023,
1020637,BRA,F,,B,0,0,1/25/2023,
1035981,USA,F,,A,0,0,1/28/2023,
1003868,CAN,F,,A,0,0,1/29/2023,
1008157,USA,F,,B,0,0,1/28/2023,
1043049,TUR,F,,A,0,0,1/28/2023,
1036999,FRA,F,,A,0,0,1/27/2023,
1042527,BRA,M,,B,0,0,1/26/2023,
1030692,ESP,F,,A,0,0,1/26/2023,
1025162,BRA,F,,B,0,0,1/25/2023,
1017953,BRA,F,,A,0,0,1/31/2023,
1018918,USA,F,,B,0,0,1/25/2023,
1032558,FRA,F,,B,0,0,1/29/2023,
1012803,USA,n/a,,A,0,0,1/29/2023,
1042074,FRA,M,,B,0,0,1/31/2023,
1016732,TUR,F,,B,0,0,1/27/2023,
1030795,BRA,n/a,,B,0,0,1/28/2023,
1030576,ESP,O,,A,0,0,1/27/2023,
1019525,USA,n/a,,A,0,0,2/6/2023,
1008381,TUR,F,,B,0,0,1/26/2023,
1031315,USA,F,,B,0,0,1/26/2023,
1006295,MEX,n/a,,A,0,0,2/2/2023,
1032867,DEU,F,,B,0,0,1/29/2023,
1046591,DEU,F,,A,0,0,1/30/2023,
1044501,FRA,M,,A,0,0,2/3/2023,
1012222,BRA,F,,A,0,0,1/27/2023,
1022020,,F,,B,0,0,1/25/2023,
1009473,MEX,F,,B,0,0,1/28/2023,
1000263,USA,M,,B,0,0,1/31/2023,
1044248,BRA,M,,B,0,0,1/28/2023,
1031037,FRA,n/a,,A,0,0,1/26/2023,
1028405,USA,M,,B,0,0,1/26/2023,
1008295,BRA,M,,B,0,0,1/26/2023,
1049899,FRA,n/a,,B,0,0,1/31/2023,
1027029,TUR,n/a,,A,0,0,1/29/2023,
1016495,USA,M,,B,0,0,1/28/2023,
1011769,USA,F,,B,0,0,1/26/2023,
1018798,USA,F,,A,0,0,1/25/2023,
1035934,BRA,F,,A,0,0,1/25/2023,
1025745,ESP,M,,B,0,0,1/25/2023,
1046774,USA,M,I,B,1,67.49,1/25/2023,1/25/2023
1034981,DEU,M,,B,0,0,1/28/2023,
1019012,MEX,n/a,,B,0,0,1/28/2023,
1011296,BRA,n/a,,B,0,0,1/26/2023,
1039077,FRA,M,,B,0,0,1/26/2023,
1013245,GBR,F,,A,0,0,1/25/2023,
1023377,FRA,F,,B,0,0,2/6/2023,
1036339,BRA,F,,B,0,0,1/25/2023,
1020562,MEX,F,,A,0,0,2/6/2023,
1037681,TUR,O,,B,0,0,2/2/2023,
1033549,USA,F,,B,0,0,1/25/2023,
1022616,USA,F,,A,0,0,1/28/2023,
1001593,BRA,F,,B,0,0,1/26/2023,
1001509,USA,n/a,,A,0,0,1/31/2023,
1007454,FRA,n/a,,A,0,0,1/25/2023,
1044915,GBR,n/a,,A,0,0,1/26/2023,
1026616,GBR,M,,B,0,0,2/3/2023,
1003725,CAN,M,,A,0,0,1/26/2023,
1041615,ESP,M,,A,0,0,1/25/2023,
1045812,CAN,M,,A,0,0,2/6/2023,
1022028,MEX,M,,B,0,0,1/25/2023,
1003508,GBR,n/a,,B,0,0,1/26/2023,
1014608,USA,F,A,B,1,107.89,1/25/2023,1/25/2023
1038762,GBR,M,,B,0,0,1/30/2023,
1022793,USA,M,,B,0,0,1/25/2023,
1012769,ESP,M,,A,0,0,2/2/2023,
1004743,MEX,F,A,B,1,71.8,2/6/2023,2/6/2023
1026642,USA,M,,A,0,0,1/31/2023,
1033569,USA,F,,B,0,0,1/27/2023,
1048965,BRA,M,,B,0,0,2/5/2023,
1003829,BRA,M,,A,0,0,1/25/2023,
1030336,FRA,M,,A,0,0,1/26/2023,
1006653,TUR,n/a,,B,0,0,1/30/2023,
1022627,CAN,M,,A,0,0,1/27/2023,
1019443,USA,M,,A,0,0,1/29/2023,
1039107,USA,M,,A,0,0,1/25/2023,
1034717,BRA,M,,A,0,0,1/28/2023,
1014815,TUR,M,,A,0,0,2/6/2023,
1027490,TUR,n/a,,A,0,0,1/25/2023,
1041547,USA,M,,B,0,0,2/2/2023,
1033146,MEX,O,,A,0,0,1/31/2023,
1037028,ESP,M,,A,0,0,2/4/2023,
1023543,USA,M,,B,0,0,2/4/2023,
1015564,GBR,M,,A,0,0,1/29/2023,
1009533,BRA,F,,B,0,0,1/26/2023,
1031778,AUS,M,,B,0,0,1/30/2023,
1019132,MEX,M,,B,0,0,1/30/2023,
1038932,BRA,M,,A,0,0,1/31/2023,
1033698,BRA,M,,B,0,0,1/26/2023,
1029273,ESP,M,,B,0,0,1/28/2023,
1043631,USA,M,,B,0,0,2/3/2023,
1009737,USA,F,,A,0,0,2/6/2023,
1026023,USA,M,,A,0,0,1/25/2023,
1016718,TUR,M,,B,0,0,1/25/2023,
1034495,USA,M,,B,0,0,1/27/2023,
1044085,TUR,M,,B,0,0,1/25/2023,
1013845,USA,M,,B,0,0,1/30/2023,
1041447,,M,,B,0,0,1/30/2023,
1025181,MEX,F,,B,0,0,1/26/2023,
1004734,DEU,M,,A,0,0,1/25/2023,
1049957,TUR,F,,B,0,0,1/30/2023,
1018170,MEX,F,,A,0,0,1/29/2023,
1012876,BRA,F,,A,0,0,1/26/2023,
1047476,MEX,M,,A,0,0,1/25/2023,
1026530,TUR,F,,A,0,0,1/27/2023,
1025333,USA,F,,A,0,0,1/25/2023,
1032118,MEX,M,,B,0,0,1/26/2023,
1010090,USA,M,,A,0,0,1/26/2023,
1014868,GBR,F,,B,0,0,1/28/2023,
1039709,DEU,M,,A,0,0,1/25/2023,
1019397,USA,M,,B,0,0,1/25/2023,
1043306,USA,F,,A,0,0,1/25/2023,
1005893,BRA,M,,B,0,0,1/30/2023,
1010278,CAN,M,,A,0,0,1/26/2023,
1010733,TUR,F,,A,0,0,1/26/2023,
1032013,BRA,F,,B,0,0,1/25/2023,
1010186,USA,F,,B,0,0,1/28/2023,
1018387,AUS,M,,A,0,0,1/26/2023,
1017548,BRA,F,,A,0,0,1/29/2023,
1004009,DEU,n/a,,B,0,0,1/25/2023,
1041875,MEX,F,,B,0,0,1/31/2023,
1040952,BRA,M,,B,0,0,2/5/2023,
1007650,MEX,F,,A,0,0,2/3/2023,
1039601,USA,M,,A,0,0,1/30/2023,
1035134,USA,M,,A,0,0,1/25/2023,
1025243,BRA,M,,A,0,0,2/3/2023,
1009263,FRA,F,,B,0,0,1/29/2023,
1048349,USA,F,,B,0,0,2/6/2023,
1010114,BRA,M,,B,0,0,1/25/2023,
1000026,DEU,F,,B,0,0,1/27/2023,
1032953,FRA,M,,A,0,0,1/27/2023,
1016200,USA,F,I,A,1,104.05,2/4/2023,2/4/2023
1035527,MEX,M,,A,0,0,1/30/2023,
1003888,MEX,n/a,,B,0,0,1/25/2023,
1041522,FRA,n/a,,A,0,0,1/25/2023,
1042015,GBR,M,,A,0,0,1/27/2023,
1026615,CAN,n/a,,A,0,0,2/2/2023,
1042690,BRA,M,,A,0,0,1/30/2023,
1015050,MEX,F,,A,0,0,1/27/2023,
1011166,TUR,M,,A,0,0,1/28/2023,
1022980,MEX,M,,B,0,0,2/6/2023,
1036478,TUR,F,,B,0,0,2/3/2023,
1029344,AUS,M,,A,0,0,1/25/2023,
1015246,MEX,F,,A,0,0,1/25/2023,
1029834,USA,F,,B,0,0,1/25/2023,
1049497,BRA,F,,B,0,0,1/25/2023,
1018809,BRA,n/a,,A,0,0,1/27/2023,
1016508,DEU,M,,B,0,0,1/30/2023,
1029765,BRA,F,,A,0,0,1/27/2023,
1024866,BRA,O,,B,0,0,1/25/2023,
1024496,FRA,F,,B,0,0,2/4/2023,
1018477,ESP,M,,B,0,0,1/29/2023,
1009972,AUS,M,,A,0,0,2/2/2023,
1023766,BRA,M,,B,0,0,1/31/2023,
1014273,DEU,F,,B,0,0,1/26/2023,
1041367,BRA,M,A,A,1,26.09,2/2/2023,2/2/2023
1045572,MEX,n/a,,B,0,0,1/31/2023,
1047237,TUR,M,,A,0,0,1/27/2023,
1037104,TUR,F,,B,0,0,1/25/2023,
1038219,USA,F,,B,0,0,2/2/2023,
1049937,USA,M,,B,0,0,1/30/2023,
1042098,DEU,F,,B,0,0,1/26/2023,
1023284,MEX,F,,A,0,0,1/25/2023,
1003207,ESP,F,,B,0,0,1/28/2023,
1030397,DEU,M,,B,0,0,2/2/2023,
1034792,USA,M,,B,0,0,1/27/2023,
1033334,DEU,n/a,,B,0,0,1/25/2023,
1003642,CAN,M,,B,0,0,1/26/2023,
1010295,DEU,M,,A,0,0,2/3/2023,
1004413,MEX,F,,B,0,0,1/26/2023,
1014280,CAN,F,,A,0,0,2/5/2023,
1049102,FRA,F,,A,0,0,1/25/2023,
1010242,USA,M,,A,0,0,1/28/2023,
1030977,BRA,n/a,,B,0,0,1/29/2023,
1019227,DEU,M,,A,0,0,1/26/2023,
1016799,USA,F,,A,0,0,2/2/2023,
1032785,ESP,n/a,,B,0,0,1/25/2023,
1005378,DEU,O,,B,0,0,1/26/2023,
1024603,TUR,F,,A,0,0,1/26/2023,
1000811,BRA,F,,A,0,0,1/29/2023,
1029170,BRA,F,,A,0,0,1/28/2023,
1047220,USA,n/a,,B,0,0,1/26/2023,
1021970,USA,F,,A,0,0,1/26/2023,
1038332,GBR,M,,A,0,0,1/26/2023,
1033469,GBR,M,,B,0,0,1/26/2023,
1019292,TUR,F,,A,0,0,1/26/2023,
1026681,FRA,M,,A,0,0,1/27/2023,
1025275,MEX,F,,A,0,0,1/28/2023,
1018295,MEX,n/a,,B,0,0,1/25/2023,
1026078,TUR,n/a,,A,0,0,2/6/2023,
1021010,BRA,M,,A,0,0,1/25/2023,
1012520,ESP,M,,A,0,0,1/28/2023,
1007032,MEX,F,,A,0,0,1/30/2023,
1016345,DEU,F,,B,0,0,1/26/2023,
1019862,MEX,M,,A,0,0,1/25/2023,
1034064,USA,M,,B,0,0,1/25/2023,
1004846,USA,M,,B,0,0,2/5/2023,
1043279,USA,F,,B,0,0,1/26/2023,
1048764,USA,M,,A,0,0,1/25/2023,
1028967,BRA,F,I,B,1,57.34,1/27/2023,1/27/2023
1004101,USA,O,A,A,1,79.23,1/27/2023,1/27/2023
1017945,TUR,F,,B,0,0,1/25/2023,
1016923,BRA,F,,A,0,0,1/26/2023,
1008435,FRA,F,,B,0,0,1/26/2023,
1039364,BRA,n/a,,A,0,0,1/26/2023,
1032436,BRA,F,,A,0,0,1/25/2023,
1040801,DEU,M,,B,0,0,2/3/2023,
1017382,,F,,A,0,0,1/28/2023,
1000926,BRA,n/a,,B,0,0,1/27/2023,
1006412,BRA,F,,A,0,0,2/2/2023,
1040391,DEU,M,,B,0,0,1/27/2023,
1021563,GBR,F,,B,0,0,2/3/2023,
1013433,ESP,M,,B,0,0,1/26/2023,
1048104,,M,,A,0,0,2/2/2023,
1017900,MEX,F,,B,0,0,1/25/2023,
1035822,MEX,O,,B,0,0,1/27/2023,
1014858,MEX,F,,B,0,0,1/27/2023,
1003788,MEX,F,,A,0,0,2/1/2023,
1033397,,n/a,,A,0,0,1/27/2023,
1028346,TUR,F,,B,0,0,1/27/2023,
1034668,BRA,F,,A,0,0,1/25/2023,
1026401,USA,F,,B,0,0,1/26/2023,
1011162,BRA,F,,B,0,0,1/29/2023,
1011213,CAN,M,,A,0,0,1/26/2023,
1022008,USA,M,,B,0,0,1/28/2023,
1018712,BRA,M,,B,0,0,1/26/2023,
1018160,BRA,n/a,,A,0,0,2/5/2023,
1042831,BRA,n/a,,A,0,0,1/27/2023,
1041774,GBR,M,,A,0,0,1/25/2023,
1015497,TUR,M,,A,0,0,1/25/2023,
1048201,MEX,n/a,,B,0,0,1/25/2023,
1040282,USA,M,,B,0,0,1/25/2023,
1013603,USA,M,,B,0,0,1/25/2023,
1012013,TUR,M,,B,0,0,1/25/2023,
1041858,MEX,F,,A,0,0,1/27/2023,
1030541,BRA,n/a,,A,0,0,1/28/2023,
1024248,MEX,F,,B,0,0,1/29/2023,
1007726,BRA,F,,B,0,0,2/1/2023,
1000376,MEX,F,,A,0,0,1/28/2023,
1010476,USA,M,,B,0,0,2/2/2023,
1003523,CAN,F,,A,0,0,1/30/2023,
1043156,USA,F,,B,0,0,1/26/2023,
1003078,TUR,F,,A,0,0,1/26/2023,
1044661,TUR,n/a,,A,0,0,1/28/2023,
1045204,MEX,M,,B,0,0,1/28/2023,
1018878,BRA,F,,A,0,0,2/1/2023,
1042734,TUR,M,,A,0,0,1/31/2023,
1033101,AUS,M,,B,0,0,1/25/2023,
1013695,DEU,M,,A,0,0,1/30/2023,
1034141,ESP,F,,A,0,0,1/26/2023,
1037048,GBR,F,,B,0,0,1/26/2023,
1023048,GBR,F,,B,0,0,1/28/2023,
1014605,BRA,F,,A,0,0,2/3/2023,
1034118,FRA,F,,A,0,0,1/25/2023,
1040612,DEU,F,,B,0,0,2/6/2023,
1033037,BRA,n/a,,A,0,0,1/30/2023,
1018567,ESP,F,,A,0,0,1/31/2023,
1023079,GBR,M,,B,0,0,1/31/2023,
1028398,BRA,F,,A,0,0,1/27/2023,
1045717,TUR,F,,B,0,0,2/1/2023,
1032657,CAN,F,,A,0,0,1/25/2023,
1021729,USA,M,,B,0,0,2/1/2023,
1046544,MEX,n/a,,A,0,0,1/28/2023,
1037246,MEX,M,,A,0,0,1/29/2023,
1016948,FRA,F,,B,0,0,1/25/2023,
1038752,USA,F,,B,0,0,2/6/2023,
1021066,,M,,B,0,0,1/25/2023,
1046206,FRA,M,,B,0,0,1/31/2023,
1020009,DEU,M,,B,0,0,1/29/2023,
1006586,USA,M,,A,0,0,2/1/2023,
1021261,USA,F,,B,0,0,1/30/2023,
1003757,USA,F,,A,0,0,1/25/2023,
1023050,FRA,O,,A,0,0,2/5/2023,
1046575,USA,M,,B,0,0,1/28/2023,
1041094,MEX,M,,A,0,0,1/30/2023,
1042941,USA,F,,B,0,0,1/25/2023,
1035643,MEX,F,,B,0,0,1/27/2023,
1007613,BRA,M,,A,0,0,2/5/2023,
1007978,USA,M,,A,0,0,1/27/2023,
1029622,ESP,n/a,,B,0,0,2/4/2023,
1018020,BRA,M,,A,0,0,1/25/2023,
1022097,USA,M,A,B,1,27.94,1/31/2023,1/31/2023
1002149,AUS,F,,B,0,0,2/1/2023,
1027218,TUR,O,,B,0,0,2/2/2023,
1036308,MEX,F,,A,0,0,1/29/2023,
1016442,USA,F,,A,0,0,1/27/2023,
1027760,DEU,M,,B,0,0,1/28/2023,
1027439,FRA,F,,B,0,0,2/1/2023,
1031880,TUR,M,,A,0,0,1/27/2023,
1025448,AUS,F,,A,0,0,1/29/2023,
1031950,MEX,M,,A,0,0,1/30/2023,
1014132,USA,M,,A,0,0,2/5/2023,
1040874,AUS,M,,A,0,0,1/27/2023,
1011914,BRA,F,,B,0,0,1/25/2023,
1042326,USA,M,,A,0,0,2/1/2023,
1002045,BRA,F,,A,0,0,1/30/2023,
1021688,BRA,M,,A,0,0,1/26/2023,
1046215,USA,M,,B,0,0,2/1/2023,
1029780,USA,n/a,,B,0,0,1/25/2023,
1014431,MEX,M,,B,0,0,1/27/2023,
1041466,MEX,M,,B,0,0,1/26/2023,
1036721,ESP,n/a,,A,0,0,1/28/2023,
1044207,DEU,F,,A,0,0,1/25/2023,
1030357,GBR,F,,A,0,0,1/25/2023,
1049995,BRA,F,,B,0,0,2/3/2023,
1009613,ESP,F,,A,0,0,2/3/2023,
1000664,BRA,O,,B,0,0,1/28/2023,
1033785,USA,F,,B,0,0,1/25/2023,
1006716,USA,n/a,,B,0,0,1/25/2023,
1002378,FRA,M,,B,0,0,1/27/2023,
1019030,BRA,n/a,,A,0,0,2/5/2023,
1047851,BRA,M,,B,0,0,1/26/2023,
1040981,DEU,M,,B,0,0,1/29/2023,
1025139,USA,F,,A,0,0,1/29/2023,
1015237,BRA,F,,B,0,0,1/25/2023,
1014917,USA,F,,B,0,0,1/27/2023,
1024911,FRA,F,,B,0,0,1/30/2023,
1032460,BRA,M,,B,0,0,1/26/2023,
1010036,USA,O,,A,0,0,2/1/2023,
1014887,BRA,n/a,,B,0,0,2/2/2023,
1014638,DEU,F,,A,0,0,1/26/2023,
1022844,GBR,F,,A,0,0,1/27/2023,
1030015,USA,F,,A,0,0,1/30/2023,
1048463,USA,n/a,,A,0,0,2/3/2023,
1016832,USA,M,,B,0,0,1/25/2023,
1012583,DEU,F,,A,0,0,2/1/2023,
1006805,USA,M,,B,0,0,1/25/2023,
1034182,BRA,n/a,,A,0,0,1/28/2023,
1033249,BRA,M,,B,0,0,1/28/2023,
1004033,USA,M,,A,0,0,1/27/2023,
1010708,TUR,M,,B,0,0,1/27/2023,
1003615,USA,M,,A,0,0,1/26/2023,
1038675,BRA,O,,B,0,0,1/30/2023,
1039038,DEU,F,,A,0,0,2/2/2023,
1010113,BRA,F,,B,0,0,2/3/2023,
1006208,BRA,n/a,,A,0,0,1/25/2023,
1014006,MEX,F,,A,0,0,1/30/2023,
1009903,USA,M,,A,0,0,1/29/2023,
1000552,USA,F,,B,0,0,1/27/2023,
1031425,MEX,n/a,,A,0,0,1/27/2023,
1041627,USA,M,,B,0,0,1/27/2023,
1047064,USA,M,,A,0,0,1/31/2023,
1016619,CAN,O,,A,0,0,1/25/2023,
1022625,ESP,M,,B,0,0,1/26/2023,
1042845,BRA,M,,A,0,0,2/5/2023,
1037547,MEX,F,,B,0,0,1/26/2023,
1037172,BRA,n/a,,B,0,0,1/25/2023,
1019583,BRA,F,,A,0,0,1/25/2023,
1043982,USA,F,,B,0,0,1/25/2023,
1005559,MEX,F,,B,0,0,1/26/2023,
1040889,BRA,n/a,,A,0,0,1/31/2023,
1014261,USA,M,,B,0,0,1/29/2023,
1022208,USA,M,,B,0,0,1/26/2023,
1006652,MEX,F,,B,0,0,2/1/2023,
1005533,BRA,n/a,,A,0,0,2/2/2023,
